vmpp,month,concession_bool
30178011000001105,2023-05-01,1
30178011000001105,2023-04-01,1
30178011000001105,2023-07-01,1
30178011000001105,2023-06-01,1
30178011000001105,2023-08-01,1
1239711000001106,2017-12-01,1
1239711000001106,2018-12-01,1
1239711000001106,2018-11-01,1
1239711000001106,2017-06-01,1
1239711000001106,2017-07-01,1
1239711000001106,2017-08-01,1
1239711000001106,2017-09-01,1
1239711000001106,2017-10-01,1
1239711000001106,2017-11-01,1
1239711000001106,2019-04-01,1
1239711000001106,2019-05-01,1
1239711000001106,2019-02-01,1
1239711000001106,2019-03-01,1
1239711000001106,2019-06-01,1
1239711000001106,2019-01-01,1
1239711000001106,2020-03-01,1
1239711000001106,2020-05-01,1
3384611000001106,2020-09-01,1
3384611000001106,2022-01-01,1
3384611000001106,2023-08-01,1
3384611000001106,2023-05-01,1
3384611000001106,2023-09-01,1
3384611000001106,2023-07-01,1
3384611000001106,2023-06-01,1
1211611000001106,2017-11-01,1
1211611000001106,2018-01-01,1
1211611000001106,2017-12-01,1
1211611000001106,2017-07-01,1
1211611000001106,2017-08-01,1
1211611000001106,2017-09-01,1
1211611000001106,2017-10-01,1
1211611000001106,2019-08-01,1
1211611000001106,2019-10-01,1
1211611000001106,2019-11-01,1
1211611000001106,2019-12-01,1
1211611000001106,2020-01-01,1
1268011000001106,2018-06-01,1
1268011000001106,2017-11-01,1
1268011000001106,2018-07-01,1
1268011000001106,2018-08-01,1
1268011000001106,2018-01-01,1
1268011000001106,2017-12-01,1
1268011000001106,2018-09-01,1
1268011000001106,2018-02-01,1
1268011000001106,2018-03-01,1
1268011000001106,2018-10-01,1
1268011000001106,2018-04-01,1
1268011000001106,2018-05-01,1
1268011000001106,2018-11-01,1
1268011000001106,2018-12-01,1
1268011000001106,2019-05-01,1
1268011000001106,2019-04-01,1
1268011000001106,2019-02-01,1
1268011000001106,2019-03-01,1
1268011000001106,2019-06-01,1
1268011000001106,2019-07-01,1
1268011000001106,2019-08-01,1
1268011000001106,2019-09-01,1
1268011000001106,2019-01-01,1
1268011000001106,2021-10-01,1
1268011000001106,2021-11-01,1
1268011000001106,2021-12-01,1
1268011000001106,2022-01-01,1
1268011000001106,2022-02-01,1
1268011000001106,2022-03-01,1
1268011000001106,2022-04-01,1
1268011000001106,2022-05-01,1
1268011000001106,2022-11-01,1
1268011000001106,2022-06-01,1
1268011000001106,2022-12-01,1
1268011000001106,2023-03-01,1
1268011000001106,2022-08-01,1
1268011000001106,2022-09-01,1
1268011000001106,2022-10-01,1
1268011000001106,2023-02-01,1
1268011000001106,2023-05-01,1
1268011000001106,2023-01-01,1
1268011000001106,2023-06-01,1
1268011000001106,2023-04-01,1
1268011000001106,2023-07-01,1
1058311000001107,2017-11-01,1
1058311000001107,2017-12-01,1
1058311000001107,2018-01-01,1
1058311000001107,2017-07-01,1
1058311000001107,2017-08-01,1
1058311000001107,2017-09-01,1
1058311000001107,2017-10-01,1
1058311000001107,2019-08-01,1
1058311000001107,2019-09-01,1
1058311000001107,2019-10-01,1
1058311000001107,2019-11-01,1
1058311000001107,2019-12-01,1
1058311000001107,2022-12-01,1
1058311000001107,2023-02-01,1
1058311000001107,2022-09-01,1
1058311000001107,2022-10-01,1
1058311000001107,2022-11-01,1
1058311000001107,2023-01-01,1
1058311000001107,2023-03-01,1
1164611000001107,2022-08-01,1
1164611000001107,2022-09-01,1
947811000001108,2018-06-01,1
947811000001108,2018-07-01,1
947811000001108,2018-08-01,1
947811000001108,2018-09-01,1
947811000001108,2018-10-01,1
947811000001108,2018-11-01,1
947811000001108,2018-05-01,1
947811000001108,2018-12-01,1
947811000001108,2022-01-01,1
947811000001108,2022-02-01,1
947811000001108,2022-03-01,1
947811000001108,2022-12-01,1
947811000001108,2022-08-01,1
947811000001108,2022-09-01,1
947811000001108,2022-10-01,1
947811000001108,2022-11-01,1
947811000001108,2023-09-01,1
947811000001108,2023-03-01,1
947811000001108,2023-02-01,1
947811000001108,2023-01-01,1
947811000001108,2023-08-01,1
1085111000001108,2017-12-01,1
1085111000001108,2018-12-01,1
1085111000001108,2017-06-01,1
1085111000001108,2017-07-01,1
1085111000001108,2017-08-01,1
1085111000001108,2017-09-01,1
1085111000001108,2017-10-01,1
1085111000001108,2017-11-01,1
1085111000001108,2019-01-01,1
1018811000001108,2018-01-01,1
1018811000001108,2017-12-01,1
1018811000001108,2018-02-01,1
1018811000001108,2018-03-01,1
1018811000001108,2017-11-01,1
1018811000001108,2017-08-01,1
1018811000001108,2017-09-01,1
1018811000001108,2017-10-01,1
1018811000001108,2019-05-01,1
1018811000001108,2019-06-01,1
1018811000001108,2019-07-01,1
1018811000001108,2019-08-01,1
1018811000001108,2019-09-01,1
1018811000001108,2020-04-01,1
1018811000001108,2020-05-01,1
1018811000001108,2023-08-01,1
1018811000001108,2023-02-01,1
1018811000001108,2023-04-01,1
1018811000001108,2023-05-01,1
1018811000001108,2023-07-01,1
1018811000001108,2023-06-01,1
1018811000001108,2023-03-01,1
1018811000001108,2023-09-01,1
1182011000001108,2018-08-01,1
1182011000001108,2018-09-01,1
1182011000001108,2018-10-01,1
1182011000001108,2018-12-01,1
1182011000001108,2018-11-01,1
1182011000001108,2019-02-01,1
1182011000001108,2019-03-01,1
1182011000001108,2019-01-01,1
1244911000001108,2015-12-01,1
1244911000001108,2015-11-01,1
1244911000001108,2016-01-01,1
1244911000001108,2016-02-01,1
1244911000001108,2016-03-01,1
1244911000001108,2016-04-01,1
1244911000001108,2016-05-01,1
1244911000001108,2016-06-01,1
1244911000001108,2016-07-01,1
1244911000001108,2016-08-01,1
1244911000001108,2016-09-01,1
1244911000001108,2017-04-01,1
1244911000001108,2017-03-01,1
1244911000001108,2017-02-01,1
1244911000001108,2017-01-01,1
1244911000001108,2016-12-01,1
1244911000001108,2016-11-01,1
1244911000001108,2016-10-01,1
1236211000001108,2018-06-01,1
1236211000001108,2018-07-01,1
1236211000001108,2018-08-01,1
1236211000001108,2018-09-01,1
1236211000001108,2018-10-01,1
1236211000001108,2018-11-01,1
1236211000001108,2018-05-01,1
1236211000001108,2018-12-01,1
1236211000001108,2021-10-01,1
1236211000001108,2021-11-01,1
1236211000001108,2021-12-01,1
1236211000001108,2022-01-01,1
1236211000001108,2022-02-01,1
1236211000001108,2022-03-01,1
1236211000001108,2022-12-01,1
1236211000001108,2022-08-01,1
1236211000001108,2022-09-01,1
1236211000001108,2022-10-01,1
1236211000001108,2022-11-01,1
1236211000001108,2023-03-01,1
1236211000001108,2023-05-01,1
1236211000001108,2023-02-01,1
1236211000001108,2023-01-01,1
1236211000001108,2023-04-01,1
1236211000001108,2023-06-01,1
945011000001109,2018-11-01,1
945011000001109,2018-12-01,1
945011000001109,2020-05-01,1
945011000001109,2019-10-01,1
945011000001109,2019-11-01,1
945011000001109,2019-12-01,1
945011000001109,2020-01-01,1
945011000001109,2020-02-01,1
945011000001109,2020-03-01,1
945011000001109,2020-04-01,1
1150811000001109,2018-08-01,1
1150811000001109,2018-09-01,1
1150811000001109,2018-10-01,1
1150811000001109,2018-12-01,1
1150811000001109,2018-11-01,1
1150811000001109,2019-02-01,1
1150811000001109,2019-03-01,1
1150811000001109,2019-01-01,1
1311711000001109,2017-12-01,1
1311711000001109,2018-01-01,1
1311711000001109,2018-02-01,1
1311711000001109,2018-03-01,1
1311711000001109,2020-06-01,1
1311711000001109,2017-05-01,1
1311711000001109,2017-06-01,1
1311711000001109,2017-07-01,1
1311711000001109,2017-08-01,1
1311711000001109,2017-09-01,1
1311711000001109,2017-10-01,1
1311711000001109,2017-11-01,1
1311711000001109,2020-05-01,1
1311711000001109,2022-12-01,1
1311711000001109,2022-08-01,1
1311711000001109,2022-09-01,1
1311711000001109,2022-10-01,1
1311711000001109,2022-11-01,1
1311711000001109,2023-02-01,1
1311711000001109,2023-03-01,1
1311711000001109,2023-01-01,1
9102811000001107,2021-11-01,1
9102811000001107,2021-12-01,1
9102811000001107,2022-01-01,1
1322811000001100,2022-06-01,1
1322811000001100,2022-12-01,1
1322811000001100,2022-07-01,1
1322811000001100,2022-08-01,1
1322811000001100,2023-02-01,1
1322811000001100,2023-04-01,1
1322811000001100,2022-09-01,1
1322811000001100,2023-01-01,1
1322811000001100,2023-05-01,1
1322811000001100,2023-07-01,1
1322811000001100,2023-03-01,1
1322811000001100,2023-06-01,1
1322811000001100,2023-08-01,1
1074111000001101,2022-12-01,1
1074111000001101,2022-07-01,1
1074111000001101,2022-08-01,1
1074111000001101,2022-09-01,1
1074111000001101,2022-10-01,1
1074111000001101,2022-11-01,1
1074111000001101,2023-05-01,1
1074111000001101,2023-01-01,1
1074111000001101,2023-02-01,1
1074111000001101,2023-03-01,1
1074111000001101,2023-04-01,1
1074111000001101,2023-06-01,1
967911000001105,2020-03-01,1
967911000001105,2022-06-01,1
967911000001105,2022-12-01,1
967911000001105,2023-02-01,1
967911000001105,2023-05-01,1
967911000001105,2023-09-01,1
967911000001105,2023-01-01,1
967911000001105,2023-04-01,1
967911000001105,2023-03-01,1
967911000001105,2023-07-01,1
967911000001105,2023-08-01,1
11581111000001107,2022-12-01,1
38011711000001102,2021-11-01,1
38011711000001102,2021-12-01,1
38011711000001102,2022-01-01,1
38012011000001107,2021-11-01,1
38012011000001107,2021-12-01,1
38012011000001107,2022-01-01,1
1032211000001100,2021-04-01,1
1032211000001100,2015-03-01,1
1032211000001100,2015-04-01,1
1032211000001100,2015-05-01,1
1032211000001100,2015-06-01,1
1032211000001100,2015-07-01,1
1032211000001100,2019-04-01,1
1032211000001100,2019-02-01,1
1032211000001100,2019-03-01,1
1032211000001100,2021-05-01,1
1032211000001100,2021-07-01,1
1032211000001100,2021-08-01,1
1032211000001100,2021-09-01,1
1032211000001100,2021-06-01,1
1098311000001100,2015-12-01,1
1098311000001100,2016-01-01,1
1098311000001100,2016-02-01,1
1098311000001100,2016-06-01,1
1098311000001100,2021-09-01,1
1098311000001100,2021-10-01,1
1098311000001100,2021-11-01,1
1098311000001100,2021-12-01,1
1098311000001100,2022-01-01,1
1098311000001100,2022-03-01,1
1098311000001100,2022-12-01,1
1098311000001100,2023-03-01,1
1098311000001100,2023-01-01,1
1098311000001100,2023-02-01,1
1098311000001100,2023-05-01,1
1098311000001100,2023-06-01,1
1098311000001100,2023-04-01,1
2835711000001100,2020-05-01,1
2835711000001100,2020-06-01,1
2835711000001100,2020-07-01,1
2835711000001100,2020-08-01,1
2835711000001100,2020-09-01,1
2835711000001100,2020-10-01,1
7891511000001100,2018-01-01,1
7891511000001100,2018-02-01,1
7891511000001100,2017-12-01,1
7891511000001100,2018-03-01,1
7891511000001100,2021-04-01,1
7891511000001100,2017-08-01,1
7891511000001100,2017-09-01,1
7891511000001100,2017-10-01,1
7891511000001100,2017-11-01,1
7891511000001100,2021-05-01,1
7891511000001100,2021-01-01,1
7891511000001100,2021-06-01,1
7891511000001100,2021-02-01,1
7891511000001100,2021-03-01,1
1323711000001100,2019-11-01,1
1323711000001100,2019-12-01,1
1323711000001100,2020-01-01,1
1323711000001100,2020-02-01,1
1323711000001100,2020-03-01,1
1323711000001100,2020-04-01,1
1323711000001100,2020-05-01,1
1323711000001100,2020-06-01,1
1323711000001100,2023-05-01,1
1323711000001100,2023-07-01,1
1103711000001101,2022-01-01,1
1103711000001101,2022-02-01,1
1103711000001101,2022-03-01,1
1103711000001101,2022-04-01,1
1103711000001101,2022-05-01,1
1103711000001101,2022-06-01,1
1103711000001101,2022-07-01,1
1103711000001101,2022-08-01,1
1103711000001101,2022-09-01,1
7890711000001102,2017-12-01,1
7890711000001102,2017-08-01,1
7890711000001102,2017-09-01,1
7890711000001102,2017-10-01,1
7890711000001102,2017-11-01,1
7890711000001102,2021-05-01,1
7890711000001102,2021-07-01,1
7890711000001102,2021-08-01,1
7890711000001102,2021-01-01,1
7890711000001102,2021-02-01,1
7890711000001102,2021-06-01,1
7890711000001102,2021-03-01,1
7890711000001102,2021-04-01,1
7890711000001102,2021-09-01,1
7890711000001102,2022-12-01,1
7890711000001102,2023-01-01,1
7890711000001102,2023-03-01,1
7890711000001102,2023-02-01,1
1316311000001102,2018-06-01,1
1316311000001102,2018-12-01,1
1316311000001102,2018-05-01,1
1316311000001102,2018-07-01,1
1316311000001102,2018-08-01,1
1316311000001102,2018-09-01,1
1316311000001102,2018-10-01,1
1316311000001102,2018-11-01,1
1316311000001102,2019-02-01,1
1316311000001102,2019-03-01,1
1316311000001102,2019-10-01,1
1316311000001102,2019-11-01,1
1316311000001102,2021-08-01,1
1316311000001102,2021-09-01,1
1316311000001102,2021-10-01,1
1316311000001102,2021-11-01,1
1316311000001102,2021-12-01,1
1316311000001102,2022-01-01,1
1316311000001102,2022-02-01,1
1316311000001102,2022-03-01,1
1316311000001102,2023-09-01,1
1316311000001102,2023-07-01,1
1316311000001102,2023-08-01,1
987211000001103,2017-11-01,1
987211000001103,2017-12-01,1
987211000001103,2017-05-01,1
987211000001103,2017-06-01,1
987211000001103,2017-07-01,1
987211000001103,2017-08-01,1
987211000001103,2017-09-01,1
987211000001103,2017-10-01,1
987211000001103,2019-04-01,1
987211000001103,2019-05-01,1
987211000001103,2019-06-01,1
987211000001103,2019-07-01,1
987211000001103,2019-08-01,1
987211000001103,2019-09-01,1
987211000001103,2023-09-01,1
987211000001103,2023-07-01,1
987211000001103,2023-08-01,1
2841011000001103,2020-05-01,1
2841011000001103,2020-06-01,1
2841011000001103,2020-07-01,1
2841011000001103,2020-08-01,1
2841011000001103,2020-09-01,1
2841011000001103,2020-10-01,1
7890111000001103,2018-02-01,1
7890111000001103,2017-12-01,1
7890111000001103,2018-03-01,1
7890111000001103,2017-08-01,1
7890111000001103,2017-09-01,1
7890111000001103,2017-10-01,1
7890111000001103,2017-11-01,1
7890111000001103,2021-05-01,1
7890111000001103,2021-07-01,1
7890111000001103,2021-08-01,1
7890111000001103,2021-09-01,1
7890111000001103,2021-01-01,1
7890111000001103,2021-06-01,1
7890111000001103,2021-02-01,1
7890111000001103,2021-03-01,1
7890111000001103,2021-04-01,1
7890111000001103,2022-12-01,1
7890111000001103,2022-10-01,1
7890111000001103,2022-11-01,1
7890111000001103,2023-03-01,1
7890111000001103,2023-01-01,1
7890111000001103,2023-02-01,1
1184911000001103,2020-06-01,1
1184911000001103,2019-09-01,1
1184911000001103,2019-10-01,1
1184911000001103,2019-11-01,1
1184911000001103,2019-12-01,1
1184911000001103,2020-01-01,1
1184911000001103,2020-02-01,1
1184911000001103,2020-03-01,1
1184911000001103,2020-04-01,1
1184911000001103,2020-05-01,1
1184911000001103,2020-07-01,1
1184911000001103,2020-08-01,1
1184911000001103,2020-09-01,1
1184911000001103,2020-10-01,1
1220011000001104,2017-11-01,1
1220011000001104,2017-12-01,1
1220011000001104,2017-05-01,1
1220011000001104,2017-06-01,1
1220011000001104,2017-07-01,1
1220011000001104,2017-08-01,1
1220011000001104,2017-09-01,1
1220011000001104,2017-10-01,1
1220011000001104,2019-04-01,1
1220011000001104,2019-05-01,1
1220011000001104,2019-06-01,1
1220011000001104,2019-07-01,1
1220011000001104,2019-08-01,1
1220011000001104,2019-09-01,1
1220011000001104,2020-04-01,1
1220011000001104,2020-05-01,1
1220011000001104,2023-09-01,1
1220011000001104,2023-07-01,1
1220011000001104,2023-08-01,1
1247411000001105,2021-04-01,1
1247411000001105,2014-12-01,1
1247411000001105,2014-08-01,1
1247411000001105,2020-06-01,1
1247411000001105,2021-05-01,1
1247411000001105,2020-04-01,1
1247411000001105,2020-05-01,1
1247411000001105,2020-07-01,1
1247411000001105,2020-08-01,1
1247411000001105,2020-09-01,1
1247411000001105,2020-10-01,1
1247411000001105,2020-11-01,1
1247411000001105,2021-08-01,1
1247411000001105,2021-06-01,1
1247411000001105,2021-07-01,1
1247411000001105,2021-03-01,1
1247411000001105,2021-09-01,1
1247411000001105,2021-10-01,1
1247411000001105,2021-11-01,1
1247411000001105,2021-12-01,1
1247411000001105,2022-01-01,1
1247411000001105,2022-02-01,1
1247411000001105,2022-03-01,1
1247411000001105,2022-04-01,1
1247411000001105,2022-06-01,1
1247411000001105,2022-12-01,1
1247411000001105,2023-05-01,1
1247411000001105,2022-08-01,1
1247411000001105,2023-04-01,1
1247411000001105,2022-09-01,1
1247411000001105,2022-10-01,1
1247411000001105,2022-11-01,1
1247411000001105,2023-01-01,1
1247411000001105,2023-03-01,1
1247411000001105,2023-02-01,1
1247411000001105,2023-07-01,1
1247411000001105,2023-06-01,1
1247411000001105,2023-08-01,1
1106911000001105,2021-10-01,1
1106911000001105,2021-11-01,1
1106911000001105,2021-12-01,1
1106911000001105,2022-01-01,1
1106911000001105,2022-02-01,1
1106911000001105,2022-03-01,1
1106911000001105,2022-12-01,1
1106911000001105,2023-02-01,1
1106911000001105,2023-01-01,1
1106911000001105,2023-07-01,1
1106911000001105,2023-04-01,1
1106911000001105,2023-03-01,1
1106911000001105,2023-05-01,1
1106911000001105,2023-08-01,1
1274111000001106,2020-06-01,1
1274111000001106,2020-01-01,1
1274111000001106,2020-03-01,1
1274111000001106,2020-04-01,1
1274111000001106,2020-05-01,1
1290011000001107,2016-06-01,1
1290011000001107,2016-07-01,1
1290011000001107,2016-08-01,1
1290011000001107,2016-09-01,1
1290011000001107,2016-10-01,1
1290011000001107,2016-11-01,1
1290011000001107,2016-12-01,1
1290011000001107,2017-01-01,1
1290011000001107,2017-02-01,1
1290011000001107,2017-03-01,1
1290011000001107,2021-01-01,1
1290011000001107,2021-02-01,1
1290011000001107,2021-03-01,1
1290011000001107,2021-09-01,1
1290011000001107,2021-10-01,1
1290011000001107,2021-11-01,1
1290011000001107,2021-12-01,1
1290011000001107,2022-01-01,1
1290011000001107,2022-02-01,1
1290011000001107,2022-03-01,1
1290011000001107,2022-04-01,1
3410511000001107,2017-11-01,1
3410511000001107,2017-09-01,1
3410511000001107,2017-10-01,1
3410511000001107,2019-02-01,1
3410511000001107,2019-03-01,1
3410511000001107,2022-12-01,1
3410511000001107,2022-08-01,1
3410511000001107,2023-02-01,1
3410511000001107,2022-09-01,1
3410511000001107,2022-10-01,1
3410511000001107,2022-11-01,1
3410511000001107,2023-03-01,1
3410511000001107,2023-05-01,1
3410511000001107,2023-01-01,1
1082811000001108,2016-07-01,1
1082811000001108,2016-08-01,1
1082811000001108,2016-09-01,1
1082811000001108,2016-10-01,1
1082811000001108,2016-11-01,1
1082811000001108,2016-12-01,1
1082811000001108,2017-01-01,1
1082811000001108,2017-02-01,1
1082811000001108,2017-03-01,1
1082811000001108,2017-04-01,1
1082811000001108,2017-05-01,1
1082811000001108,2017-06-01,1
1107611000001102,2019-10-01,1
1107611000001102,2019-11-01,1
1107611000001102,2019-12-01,1
1107611000001102,2020-01-01,1
941211000001102,2015-11-01,1
941211000001102,2015-12-01,1
941211000001102,2016-01-01,1
941211000001102,2019-11-01,1
941211000001102,2019-12-01,1
941211000001102,2020-01-01,1
941211000001102,2020-02-01,1
941211000001102,2020-03-01,1
945811000001103,2021-04-01,1
945811000001103,2021-03-01,1
1007311000001103,2021-04-01,1
1007311000001103,2021-05-01,1
1007311000001103,2021-06-01,1
1007311000001103,2021-03-01,1
977011000001103,2019-09-01,1
977011000001103,2019-11-01,1
977011000001103,2019-12-01,1
977011000001103,2023-07-01,1
977011000001103,2023-06-01,1
977011000001103,2023-03-01,1
977011000001103,2023-08-01,1
951911000001109,2019-10-01,1
951911000001109,2019-11-01,1
951911000001109,2019-12-01,1
951911000001109,2020-01-01,1
4835511000001100,2022-12-01,1
4835511000001100,2023-07-01,1
4835511000001100,2023-05-01,1
4835511000001100,2023-02-01,1
4835511000001100,2023-03-01,1
4835511000001100,2023-01-01,1
4835511000001100,2023-04-01,1
4835511000001100,2023-06-01,1
4835511000001100,2023-08-01,1
969711000001100,2018-12-01,1
969711000001100,2019-02-01,1
969711000001100,2019-03-01,1
969711000001100,2019-01-01,1
969711000001100,2021-10-01,1
969711000001100,2022-01-01,1
969711000001100,2022-02-01,1
969711000001100,2022-03-01,1
969711000001100,2022-04-01,1
969711000001100,2022-06-01,1
991911000001100,2020-05-01,1
991911000001100,2020-06-01,1
991911000001100,2020-07-01,1
1211311000001101,2022-06-01,1
1211311000001101,2021-11-01,1
1211311000001101,2021-12-01,1
1211311000001101,2022-01-01,1
1211311000001101,2022-02-01,1
1211311000001101,2022-03-01,1
1211311000001101,2022-04-01,1
1211311000001101,2022-05-01,1
1211311000001101,2022-09-01,1
1191011000001101,2018-03-01,1
1191011000001101,2022-12-01,1
1191011000001101,2023-04-01,1
1191011000001101,2023-01-01,1
1191011000001101,2023-06-01,1
1191011000001101,2023-02-01,1
1191011000001101,2023-07-01,1
1191011000001101,2023-03-01,1
1191011000001101,2023-05-01,1
1191011000001101,2023-08-01,1
1197211000001101,2022-12-01,1
1197211000001101,2023-03-01,1
1197211000001101,2023-05-01,1
1197211000001101,2023-02-01,1
1197211000001101,2023-01-01,1
1197211000001101,2023-04-01,1
1197211000001101,2023-06-01,1
1053111000001101,2017-10-01,1
1315511000001101,2021-08-01,1
1315511000001101,2021-09-01,1
1315511000001101,2021-04-01,1
1315511000001101,2021-03-01,1
1315511000001101,2021-10-01,1
1315511000001101,2021-11-01,1
1315511000001101,2022-01-01,1
1315511000001101,2022-02-01,1
1315511000001101,2022-03-01,1
1315511000001101,2022-04-01,1
1315511000001101,2022-05-01,1
1315511000001101,2022-06-01,1
1315511000001101,2022-07-01,1
1315511000001101,2022-08-01,1
1315511000001101,2022-09-01,1
1315511000001101,2023-05-01,1
1315511000001101,2023-04-01,1
1104011000001101,2022-06-01,1
1104011000001101,2022-01-01,1
1104011000001101,2022-02-01,1
1104011000001101,2022-03-01,1
1104011000001101,2022-04-01,1
1104011000001101,2022-05-01,1
1104011000001101,2022-07-01,1
1104011000001101,2022-08-01,1
1104011000001101,2022-09-01,1
1008911000001101,2018-06-01,1
1008911000001101,2018-07-01,1
1008911000001101,2018-04-01,1
1008911000001101,2018-05-01,1
1008911000001101,2023-09-01,1
1303211000001101,2018-06-01,1
1303211000001101,2022-02-01,1
1303211000001101,2022-03-01,1
1303211000001101,2022-04-01,1
1303211000001101,2022-05-01,1
1303211000001101,2022-06-01,1
1303211000001101,2022-12-01,1
1303211000001101,2022-07-01,1
1303211000001101,2022-08-01,1
1303211000001101,2022-09-01,1
1260511000001101,2022-03-01,1
1260511000001101,2022-04-01,1
1260511000001101,2022-06-01,1
1260511000001101,2022-12-01,1
1260511000001101,2022-08-01,1
1260511000001101,2023-02-01,1
1260511000001101,2022-09-01,1
1260511000001101,2022-10-01,1
1260511000001101,2022-11-01,1
1260511000001101,2023-03-01,1
1260511000001101,2023-01-01,1
1088711000001102,2018-12-01,1
1088711000001102,2019-04-01,1
1088711000001102,2019-02-01,1
1088711000001102,2019-05-01,1
1088711000001102,2019-03-01,1
1088711000001102,2019-06-01,1
1088711000001102,2019-01-01,1
1088711000001102,2021-10-01,1
1088711000001102,2021-12-01,1
1088711000001102,2022-01-01,1
1088711000001102,2022-02-01,1
1088711000001102,2022-03-01,1
1088711000001102,2022-04-01,1
1088711000001102,2022-05-01,1
1088711000001102,2022-06-01,1
955211000001102,2023-04-01,1
955211000001102,2023-05-01,1
12659511000001102,2016-04-01,1
12659511000001102,2016-03-01,1
1136911000001102,2017-11-01,1
1136911000001102,2016-08-01,1
1136911000001102,2016-09-01,1
1136911000001102,2017-10-01,1
1136911000001102,2020-03-01,1
1136911000001102,2020-04-01,1
1136911000001102,2020-05-01,1
1136911000001102,2022-04-01,1
1136911000001102,2022-05-01,1
1136911000001102,2022-06-01,1
1136911000001102,2022-12-01,1
1136911000001102,2022-07-01,1
1136911000001102,2022-08-01,1
1136911000001102,2022-09-01,1
1136911000001102,2023-02-01,1
1136911000001102,2022-10-01,1
1136911000001102,2022-11-01,1
1136911000001102,2023-05-01,1
1136911000001102,2023-03-01,1
1136911000001102,2023-01-01,1
1136911000001102,2023-04-01,1
1136911000001102,2023-06-01,1
9209411000001102,2022-12-01,1
9209411000001102,2023-01-01,1
9209411000001102,2023-04-01,1
9209411000001102,2023-02-01,1
9209411000001102,2023-03-01,1
1121511000001103,2022-02-01,1
1121511000001103,2022-03-01,1
1121511000001103,2022-04-01,1
1121511000001103,2022-05-01,1
1121511000001103,2022-11-01,1
1121511000001103,2022-06-01,1
1121511000001103,2022-07-01,1
1121511000001103,2022-08-01,1
1121511000001103,2022-12-01,1
1121511000001103,2022-09-01,1
1121511000001103,2022-10-01,1
2899611000001103,2017-11-01,1
2899611000001103,2018-01-01,1
2899611000001103,2017-12-01,1
2899611000001103,2018-03-01,1
2899611000001103,2015-02-01,1
2899611000001103,2015-03-01,1
2899611000001103,2015-04-01,1
2899611000001103,2015-05-01,1
2899611000001103,2015-06-01,1
2899611000001103,2021-07-01,1
2899611000001103,2021-08-01,1
2899611000001103,2021-09-01,1
2899611000001103,2022-12-01,1
2899611000001103,2022-10-01,1
2899611000001103,2022-11-01,1
2899611000001103,2023-01-01,1
2899611000001103,2023-06-01,1
2899611000001103,2023-05-01,1
2899611000001103,2023-03-01,1
2899611000001103,2023-02-01,1
2899611000001103,2023-04-01,1
3803011000001103,2020-04-01,1
34862611000001104,2023-07-01,1
34862611000001104,2023-05-01,1
34862611000001104,2023-06-01,1
1238011000001104,2022-05-01,1
1238011000001104,2022-06-01,1
1238011000001104,2022-07-01,1
1238011000001104,2022-08-01,1
1238011000001104,2022-09-01,1
958011000001104,2023-07-01,1
958011000001104,2023-08-01,1
1027211000001104,2018-06-01,1
1027211000001104,2018-12-01,1
1027211000001104,2018-07-01,1
1027211000001104,2018-08-01,1
1027211000001104,2018-09-01,1
1027211000001104,2019-02-01,1
1027211000001104,2019-03-01,1
1027211000001104,2019-01-01,1
1230711000001104,2017-11-01,1
1230711000001104,2018-01-01,1
1230711000001104,2017-12-01,1
1230711000001104,2017-08-01,1
1230711000001104,2017-09-01,1
1230711000001104,2017-10-01,1
1230711000001104,2022-12-01,1
1230711000001104,2022-10-01,1
960811000001104,2022-06-01,1
960811000001104,2022-07-01,1
960811000001104,2022-08-01,1
960811000001104,2022-09-01,1
960811000001104,2022-10-01,1
960811000001104,2022-11-01,1
960811000001104,2022-12-01,1
960811000001104,2023-03-01,1
960811000001104,2023-02-01,1
960811000001104,2023-01-01,1
960811000001104,2023-05-01,1
960811000001104,2023-04-01,1
1210411000001104,2023-08-01,1
1210411000001104,2023-09-01,1
1210411000001104,2023-07-01,1
1010811000001105,2015-10-01,1
1010811000001105,2015-11-01,1
3327611000001105,2021-08-01,1
3327611000001105,2021-09-01,1
3327611000001105,2021-10-01,1
3327611000001105,2021-11-01,1
3327611000001105,2021-12-01,1
3327611000001105,2022-01-01,1
3327611000001105,2022-02-01,1
3327611000001105,2022-03-01,1
3327611000001105,2022-04-01,1
3327611000001105,2022-05-01,1
3327611000001105,2022-07-01,1
941311000001105,2017-11-01,1
941311000001105,2017-12-01,1
941311000001105,2022-06-01,1
941311000001105,2022-05-01,1
941311000001105,2022-12-01,1
941311000001105,2022-07-01,1
941311000001105,2022-08-01,1
941311000001105,2022-09-01,1
941311000001105,2022-10-01,1
941311000001105,2022-11-01,1
1022311000001105,2022-10-01,1
1022311000001105,2023-08-01,1
1022311000001105,2023-07-01,1
3921511000001105,2020-08-01,1
3921511000001105,2020-09-01,1
16086811000001105,2023-01-01,1
1063711000001105,2023-07-01,1
1063711000001105,2023-08-01,1
1114811000001105,2018-12-01,1
1114811000001105,2018-11-01,1
1114811000001105,2020-06-01,1
1114811000001105,2019-01-01,1
1114811000001105,2019-04-01,1
1114811000001105,2019-05-01,1
1114811000001105,2019-02-01,1
1114811000001105,2019-03-01,1
1114811000001105,2019-06-01,1
1114811000001105,2019-11-01,1
1114811000001105,2019-12-01,1
1114811000001105,2020-01-01,1
